M + R -> Pn; 663
M + Pn -> Pn; 663
2 R -> 2 D; 2e+08
Pn + R -> D + PnD; 2e+08
2 Pn -> 2 PnD; 0
2 Pn -> PnDPn; 2e+08
3 M -> 2 R; 2.25e-12
TI -> 2 R; 4.17e-05
The initiation efficiency of the thermal initiator is 0.8.
D:,dy_0/dt = 200000000.0*y_2*y_5 + 400000000.0*y_5**2
M:,dy_1/dt = -6.75e-12*y_1**3 - 663*y_1*y_2 - 663*y_1*y_5
Pn:,dy_2/dt = 663*y_1*y_5 - 400000000.0*y_2**2 - 200000000.0*y_2*y_5
PnD:,dy_3/dt = 200000000.0*y_2*y_5
PnDPn:,dy_4/dt = 200000000.0*y_2**2
R:,dy_5/dt = 4.5e-12*y_1**3 - 663*y_1*y_5 - 200000000.0*y_2*y_5 - 400000000.0*y_5**2 + 6.672e-5*y_6
TI:,dy_6/dt = -4.17e-5*y_6
M1_Pn:,dy_7/dt = 663*y_1*y_2 + 663*y_1*y_5 - 400000000.0*y_2*y_7 - 200000000.0*y_5*y_7
M1_PnD:,dy_8/dt = 200000000.0*y_5*y_7
M1_PnDPn:,dy_9/dt = 400000000.0*y_2*y_7
M2_total:,dy_10/dt = 663*y_1*y_2 + 663*y_1*y_5 + 1326*y_1*y_7 + 400000000.0*y_7**2
Tmol% does not apply to conventional radical polymerization.
time (s),D,M,Pn,PnD,PnDPn,R,TI,M1_Pn,M1_PnD,M1_PnDPn,M2_total,conversion,ln([M]0/[M]),Mn,Mw/Mn,Tmol% (%)
6.551285568595508,3.7952315885047955e-09,4.999377034934392,2.884903378370618e-08,3.76870183088212e-09,1.0761906009433401e-06,1.0061181424689846e-10,0.004998634243521765,8.300905783905956e-06,1.0717398571332604e-06,0.0006135868933385977,0.5291761442067641,0.00012459301312155445,0.00012460077547568884,58514.90239012991,1.5119218859626873,100.0
7.906043210907698,4.587145191117817e-09,4.999247040034664,2.8848218495124713e-08,4.5551300587088265e-09,1.3016881764184422e-06,1.0060874331253447e-10,0.004998351861685665,8.300689850031047e-06,1.2980238282827734e-06,0.0007433545824245905,0.6411928818635554,0.00015059199306719507,0.00015060333317990773,58738.13062469279,1.509927032652427,100.0
9.54095476349994,5.542758697301103e-09,4.9990901725401615,2.8847234644535704e-08,5.504124300847339e-09,1.5738000201176657e-06,1.0060503735864103e-10,0.004998011106605346,8.30042933400989e-06,1.5710846268961888e-06,0.0008999478978760542,0.7763660986970375,0.00018196549196769496,0.0001819820496965262,58923.886877730365,1.5082572092402098,100.0
11.513953993264469,6.695895772885901e-09,4.998900879677389,2.884604738382652e-08,6.649273946510368e-09,1.9021578833476583e-06,1.0060056508026024e-10,0.004997599916806565,8.300114934282523e-06,1.9005875922862236e-06,0.001088909908367825,0.9394808494384846,0.0002198240645222782,0.00021984822937336774,59078.36413843721,1.5068620893442664,100.0
13.894954943731374,8.08736162159159e-09,4.998672462364293,2.8844614674377077e-08,8.03110156917404e-09,2.298381746623643e-06,1.0059516802511807e-10,0.004997103741029321,8.29973560742878e-06,2.2981932258026846e-06,0.0013169279876492448,1.136310079485179,0.00026550752714147305,0.0002655427805051335,59206.76711559024,1.505698241970965,100.0
16.768329368110074,9.766380880581383e-09,4.998396839042102,2.8842885789717442e-08,9.698490865009064e-09,2.776489377216514e-06,1.0058865498244492e-10,0.004996505025353192,8.299277956609497e-06,2.777968176343506e-06,0.0015920695702623768,1.3738181888853984,0.000320632191579584,0.00032068360507096696,59313.45990996785,1.504728511756679,100.0
20.235896477251565,1.1792330175873519e-08,4.998064261076196,2.884079951949673e-08,1.1710407211425048e-08,3.3533898449667826e-06,1.0058079521279625e-10,0.004995782595184185,8.298725665628405e-06,3.3568804768084035e-06,0.0019240662535038263,1.6604063557310254,0.0003871477847608773,0.0003872227458124303,59402.09504033067,1.503921320388512,100.0
24.42053094548651,1.4236824832103724e-08,4.997662969943697,2.883828202579699e-08,1.4137969928468055e-08,4.049477951635947e-06,1.0057131027862266e-10,0.004994910910870009,8.298059268042257e-06,4.055396045221828e-06,0.0023246560105707114,2.0062080548141776,0.0004674060112606071,0.00046751527950004464,59475.72489642784,1.5032499643485182,100.0
29.4705170255181,1.718623179552184e-08,4.9971787843053335,2.8835244226748197e-08,1.7066947804349716e-08,4.8893501566845654e-06,1.0055986418954068e-10,0.004993859171168865,8.297255210131543e-06,4.898197106184476e-06,0.002807995397596102,2.4234450611699114,0.0005642431389333069,0.0005644023839980538,59536.89777909432,1.502691951483949,100.0
35.564803062231285,2.074469430791584e-08,4.996594602856164,2.8831578660668435e-08,2.0600762831637485e-08,5.902666412242312e-06,1.0054605151175066e-10,0.004992590233999841,8.296285096136074e-06,5.915047029387293e-06,0.0033911558344982312,2.9268561198071,0.000681079428767184,0.0006813114687257355,59587.739922489294,1.5022283956639493,100.0
42.91934260128776,2.5037767440583662e-08,4.995889806760892,2.8827155705362105e-08,2.486410057527309e-08,7.125186064953235e-06,1.0052938302455797e-10,0.004991059319209224,8.295114683998944e-06,7.141829841730293e-06,0.004094720125952547,3.5342122022683,0.0008220386478216213,0.0008223767068687177,59630.02384605921,1.50184347741143,100.0
51.7947467923121,3.021679109395821e-08,4.995039540460044,2.882181902269125e-08,3.000725290987707e-08,8.600014248887124e-06,1.0050926841883272e-10,0.004989212447745463,8.293702696154045e-06,8.62180096270425e-06,0.004943500399399423,4.266936819316865,0.0009920919079911884,0.0009925843568981483,59665.22801540937,1.5015239724015412,100.0
62.505519252739695,3.646414196661371e-08,4.994013847568524,2.881538007430904e-08,3.6211333651051436e-08,1.0379099107867688e-05,1.0048499543460166e-10,0.004986984566723012,8.291999386516682e-06,1.0407089642077472e-05,0.005967400697974308,5.1508514686056595,0.0011972304862952754,0.0011979477392492282,59694.58683169793,1.5012588435786631,100.0
75.43120063354615,4.3999531684042966e-08,4.992776634308287,2.8807611522314447e-08,4.3694533115471636e-08,1.2525027555270063e-05,1.0045570469207094e-10,0.0049842973006247885,8.289944817843745e-06,1.2560500973958127e-05,0.007202451738554414,6.2170700108221,0.0014446731383426226,0.0014457176847208987,59719.131822917945,1.501038891102039,100.0
91.02981779915217,5.308755213805834e-08,4.991284427004077,2.879823929213823e-08,5.271961127773969e-08,1.511317722820948e-05,1.0042035933739302e-10,0.004981056256438156,8.287466793995517e-06,1.5157675343792517e-05,0.008692051247910991,7.5030710185849285,0.0017431145991846364,0.0017446355912034486,59739.72645184008,1.5008564543489906,100.0
109.85411419875584,6.4046714381816e-08,4.989484881885223,2.8786933031016815e-08,6.360287418971995e-08,1.8234295926388326e-05,1.0037770848864596e-10,0.004977147793460036,8.284478389883297e-06,1.828967684308073e-05,0.010488451562108267,9.053984657557685,0.0021030236229554688,0.002105238082386641,59757.09779568493,1.5007051607121797,100.0
132.57113655901082,7.726022057897866e-08,4.987315008795403,2.877329465638279e-08,7.672487148395942e-08,2.1997575950328967e-05,1.0032624311263857e-10,0.004972435173298186,8.28087500006362e-06,2.2066078304587273e-05,0.012654532819452228,10.924126768887595,0.0025369982409193526,0.0025402218743457014,59771.85919918495,1.5005797117520112,100.0
159.98587196060572,9.31888210031689e-08,4.984699047378069,2.875684461087143e-08,9.254316459394313e-08,2.653432673280254e-05,1.0026414291347831e-10,0.004966753960632825,8.276530811796451e-06,2.661864670112049e-05,0.0152659230750561,13.178834692317128,0.003060190524386286,0.003064882482043644,59784.533712079945,1.500475705402978,100.0
193.06977288832496,1.1238608014844052e-07,4.981545942267398,2.8737005397305353e-08,1.116074875138817e-07,3.200233829218189e-05,1.0018921232556371e-10,0.004959906558809909,8.27129461179404e-06,3.210572175875586e-05,0.01841351871406459,15.896651004818581,0.0036908115465204006,0.0036976393968397273,59795.57231426454,1.500389486186481,100.0
232.99518105153717,1.3551645271537928e-07,4.977746348062668,2.8713081886596043e-08,1.3457769815815354e-07,3.8591052617499276e-05,1.0009880347845498e-10,0.004951655733598621,8.264984812189816e-06,3.871740529194932e-05,0.02220647426773812,19.171916308653454,0.004450730387466351,0.004460664374581182,59805.370084530514,1.500318019859377,100.0
