M + R -> Pn; 33100
M + Pn -> Pn; 33100
2 R -> 2 D; 2.5e+09
Pn + R -> D + PnD; 1e+08
2 Pn -> 2 PnD; 1e+07
2 Pn -> PnDPn; 1e+08
CuI + RX -> CuII + R; 1000
CuII + R -> CuI + RX; 1e+08
CuI + PnX -> CuII + Pn; 1000
CuII + Pn -> CuI + PnX; 1e+08
TI -> 2 R; 9.1e-06
The initiation efficiency of the thermal initiator is 0.8.
D:,dy_0/dt = 100000000.0*y_2*y_5 + 5000000000.0*y_5**2
M:,dy_1/dt = -33100*y_1*y_2 - 33100*y_1*y_5
Pn:,dy_2/dt = 33100*y_1*y_5 - 220000000.0*y_2**2 - 100000000.0*y_2*y_5 - 100000000.0*y_2*y_7 + 1000*y_6*y_8
PnD:,dy_3/dt = 20000000.0*y_2**2 + 100000000.0*y_2*y_5
PnDPn:,dy_4/dt = 100000000.0*y_2**2
R:,dy_5/dt = -33100*y_1*y_5 + 1.456e-5*y_10 - 100000000.0*y_2*y_5 - 5000000000.0*y_5**2 - 100000000.0*y_5*y_7 + 1000*y_6*y_9
CuI:,dy_6/dt = 100000000.0*y_2*y_7 + 100000000.0*y_5*y_7 - 1000*y_6*y_8 - 1000*y_6*y_9
CuII:,dy_7/dt = -100000000.0*y_2*y_7 - 100000000.0*y_5*y_7 + 1000*y_6*y_8 + 1000*y_6*y_9
PnX:,dy_8/dt = 100000000.0*y_2*y_7 - 1000*y_6*y_8
RX:,dy_9/dt = 100000000.0*y_5*y_7 - 1000*y_6*y_9
TI:,dy_10/dt = -9.1e-6*y_10
M1_Pn:,dy_11/dt = 33100*y_1*y_2 + 33100*y_1*y_5 - 220000000.0*y_11*y_2 - 100000000.0*y_11*y_5 - 100000000.0*y_11*y_7 + 1000*y_15*y_6
M1_PnD:,dy_12/dt = 20000000.0*y_11*y_2 + 100000000.0*y_11*y_5
M1_PnDPn:,dy_13/dt = 200000000.0*y_11*y_2
M2_total:,dy_14/dt = 66200*y_1*y_11 + 33100*y_1*y_2 + 33100*y_1*y_5 + 200000000.0*y_11**2
M1_PnX:,dy_15/dt = 100000000.0*y_11*y_7 - 1000*y_15*y_6
time (s),D,M,Pn,PnD,PnDPn,R,CuI,CuII,PnX,RX,TI,M1_Pn,M1_PnD,M1_PnDPn,M2_total,M1_PnX,conversion,ln([M]0/[M]),Mn,Mw/Mn,Tmol% (%)
1048.1131341546852,2.418094202813138e-07,4.7081719565602835,7.729320697781732e-09,5.559815548302456e-07,2.5611685396932965e-06,1.985419251093739e-12,1.503155566771032e-05,0.0005349684443322901,0.02748870552078802,2.6326034879675996e-05,0.0013669003656073032,2.4496893318068975e-07,1.1131637644154455e-05,0.00010676817719123874,28.541672909843935,0.7917098986559454,0.14396873517085754,0.15544837917428173,2479.5903098260505,1.2514725363615082,0.021527738379993284
1175.5102040816328,2.4192535639306965e-07,4.5531033456758365,8.136319599578702e-09,7.168025174063994e-07,3.364698327837705e-06,5.984197197007361e-13,1.579714976649911e-05,0.0005342028502335013,0.027509322837638087,6.474312128398001e-06,0.0013653166179912598,3.029034980499095e-07,1.6679856417029762e-05,0.00016221134364670153,39.38466502049633,0.9467174602205973,0.17216302805893882,0.18893903777399337,2962.8579532045533,1.208555087627176,0.02795681647081774
1264.8552168552958,2.41956966029272e-07,4.443284302731272,8.367811361703047e-09,8.386233676396487e-07,3.973644955861247e-06,3.053729136357562e-13,1.6232541430197598e-05,0.0005337674585698026,0.02751368532715146,2.547214278713999e-06,0.0013642070126298042,3.4433546323619236e-07,2.1456006500020136e-05,0.00020996055716339515,48.10336653936038,1.0564839363695981,0.1921301267761323,0.21335428142092444,3305.8718558062524,1.1854520870373373,0.0328286190741506
1469.387755102041,2.419927236798866e-07,4.192535129524777,8.764579941806644e-09,1.1398516553468424e-06,5.479607827511615e-06,1.5827236833575384e-13,1.697777658212951e-05,0.0005330222234178703,0.02751635493848783,6.228380942762303e-07,0.001361670249153511,4.391336646896175e-07,3.522347924843707e-05,0.0003476191501746067,71.24164534144862,1.3070815887121336,0.23772088554094964,0.2714424984229955,4089.660268090675,1.1470157667583254,0.04487658194199985
1526.4179671752318,2.420005206884999e-07,4.123407057761129,8.848314724675382e-09,1.2283349316653727e-06,5.921985258362277e-06,1.527953757049975e-13,1.7134829927490882e-05,0.000532865170072509,0.0275165990394266,5.357905008699175e-07,0.001360963759772451,4.6516526772165996e-07,3.976643447633013e-05,0.00039304470350375975,78.41065839731564,1.376159665935621,0.25028962586161296,0.28806831484925716,4305.7668760944825,1.1388637178152459,0.048415658069376095
1763.2653061224491,2.420329827378566e-07,3.842880975405742,9.104004554070604e-09,1.6109926422176628e-06,7.835111638353007e-06,1.5524586408969581e-13,1.761385698589116e-05,0.0005323861430141085,0.02751714603958121,4.6781740466059075e-07,0.0013580336187204113,5.697603438237032e-07,6.183047025629091e-05,0.0006136663614538872,111.00740839964925,1.6564429580022018,0.3012943681080469,0.35852575292673017,5182.673136531077,1.1127488363623446,0.06372090509695104
1842.0699693267145,2.420442828104157e-07,3.752397991125265,9.16329585797651e-09,1.7425131401043e-06,8.492657675889778e-06,1.5849967095149126e-13,1.77248174420473e-05,0.0005322751825579524,0.027517252922419484,4.718950225427552e-07,0.0013570600914555695,6.030568873044951e-07,7.027488092283747e-05,0.0006981032185867667,122.72074694637597,1.7468330277183353,0.31774581979540634,0.3823529923262103,5465.482587899596,1.1061133843629152,0.0689813555443428
2057.1428571428573,2.4207674142668866e-07,3.5138517030987657,9.279553643514813e-09,2.108709498616602e-06,1.0323477319008655e-05,1.6854334965829888e-13,1.794225830619507e-05,0.0005320577416938044,0.027517448999881663,4.932584245055423e-07,0.001354406700683478,6.896811723362388e-07,9.595371780365001e-05,0.0009548688353347459,156.40548438012053,1.9850967846669199,0.36111787216386076,0.4480353051003028,6210.976650627415,1.091523566120707,0.08362814864749309
2222.996482526193,2.421034338219924e-07,3.338773923364681,9.336062610387109e-09,2.3962317267835725e-06,1.176095512156835e-05,1.7695861817617662e-13,1.8047890641114226e-05,0.0005319521093588853,0.027517533736586896,5.141540541907011e-07,0.001352364079822241,7.521806159282261e-07,0.00011822943190936202,0.0011776053097761726,183.71514871430963,2.1599294897130146,0.3929501957518762,0.4991444414563777,6758.026245522119,1.0828731949216737,0.09512816510451733
2351.0204081632655,2.4212504787131774e-07,3.2090449364356712,9.366041519294303e-09,2.6201875873189836e-06,1.2880626458117491e-05,1.837954734722542e-13,1.8103917657348824e-05,0.0005318960823426506,0.027517571915122482,5.320025348522413e-07,0.0013507894691036997,7.979250039996409e-07,0.00013679465741937638,0.0013632396618803607,205.363850761286,2.2894542313200215,0.41653728428442344,0.5387747269567491,7163.321590377614,1.0773223938653846,0.10408569291427378
2644.8979591836737,2.4217809669869296e-07,2.9289589885721417,9.405249170041944e-09,3.1383039031530817e-06,1.547094306435848e-05,2.0060569714142474e-13,1.817718944358169e-05,0.0005318228105564178,0.02751759941482151,5.777746220533579e-07,0.001347181898111301,8.951789300781747e-07,0.0001835629115383068,0.00183087433031197,256.2050492214112,2.5690256790070736,0.4674620020777924,0.6301010263439996,8038.174310464845,1.067269179858944,0.12480861137661357
2682.6957952797247,2.4218527741602695e-07,2.894689892984349,9.408162937051669e-09,3.2052030865027304e-06,1.5805403115979662e-05,2.0288282969749557e-13,1.8182635930172795e-05,0.0005318173640698267,0.02751759852411329,5.841118168617732e-07,0.001346718600692586,9.069477501468226e-07,0.00018997123640327563,0.0018949507077926167,262.8105537294262,2.6032242781237,0.47369274673011835,0.6418701050911455,8145.195707292845,1.0661898925587046,0.1274843439850112
2938.775510204082,2.4223617009288215e-07,2.6726564010024454,9.419643733855912e-09,3.659238984302096e-06,1.8075328426347576e-05,2.1902593068427066e-13,1.8204109081132355e-05,0.0005317958909188673,0.02751757450144359,6.296076375102617e-07,0.001343583961905647,9.825848301046805e-07,0.00023556099049248537,0.002350797179325502,307.6423863872528,2.824756258242902,0.5140624725450099,0.72167520767547,8838.490703368712,1.0598445712982643,0.14564411638941865
3232.65306122449,2.422996338942792e-07,2.4386095167386883,9.421089220874597e-09,4.180980210898554e-06,2.068371762566223e-05,2.391561322411685e-13,1.8206847967546693e-05,0.0005317931520324528,0.02751751962044417,6.872275233643353e-07,0.0013399956347549828,1.061278860538715e-06,0.0002921932862705684,0.0029170512954252385,358.7159968974506,3.0581801774007498,0.5566164515020566,0.8133200855601084,9569.070473610742,1.0541804827875378,0.16651169125860837
3237.457542817643,2.4230071854990544e-07,2.4349585849884403,9.421045090211345e-09,4.189509895844683e-06,2.0726360633994507e-05,2.3950010639448514e-13,1.820676622828017e-05,0.0005317932337717193,0.027517518548629438,6.882175988298718e-07,0.0013399370503779746,1.0624987727147685e-06,0.00029315470230431654,0.002926664234751662,359.54373423937193,3.0618205335757254,0.557280257274829,0.8148183440668133,9580.46486176977,1.054099246948318,0.16685284320866767
3526.5306122448983,2.423689196137217e-07,2.225107391790415,9.415809885682761e-09,4.7024742489380865e-06,2.329084184666815e-05,2.611210571536482e-13,1.819703147305561e-05,0.0005318029685269439,0.02751744634012714,7.506913459171114e-07,0.0013364168909962791,1.1322598048832663e-06,0.00035295153858909406,0.0035245531634587215,408.7237912540833,3.271013971247726,0.59543501967447,0.904942911811766,10235.284380497436,1.0497494342005451,0.18736918858868404
3820.4081632653065,2.424445150694212e-07,2.03043964275847,9.407040181800773e-09,5.2231758367844485e-06,2.589397235621869e-05,2.8506469155944346e-13,1.8180699554372094e-05,0.0005318193004456275,0.027517360445234205,8.202543201705896e-07,0.0013328477050350476,1.1963724965635247e-06,0.00041739734847673755,0.004168917796838372,457.1634084073781,3.4649728457237123,0.6308291558620964,0.9964957498458062,10842.499304947516,1.0462135002445725,0.20819478205196815
3906.939937054613,2.424680538919299e-07,1.9764693509518947,9.404063325412987e-09,5.376299219803653e-06,2.665947175761107e-05,2.925149879728927e-13,1.8175154139917313e-05,0.0005318248458600822,0.027517333201145393,8.419529945339684e-07,0.0013317985816970678,1.2140489729997482e-06,0.0004370189902902707,0.00436510409694557,471.0733922798206,3.5187273119118907,0.6406419361905645,1.0234359953321606,11010.80211082952,1.045307993468325,0.21431894832333717
4114.285714285715,2.425269602727603e-07,1.8529785215510859,9.396462519489833e-09,5.742803385941809e-06,2.8491698528498904e-05,3.111478846880014e-13,1.8160993670862673e-05,0.000531839006329137,0.027517264691696013,8.963019748577707e-07,0.0013292880513451535,1.254334979578489e-06,0.00048514748295987414,0.004846311779644065,503.6862474679743,3.6416887648513243,0.6630948142634389,1.0879537361782652,11395.821686250374,1.043347151893421,0.22897719055713595
4408.163265306122,2.426168467453179e-07,1.691209612500234,9.38495141183817e-09,6.26121253202204e-06,3.108329560375819e-05,3.395470121369593e-13,1.813954697294568e-05,0.000531860453027054,0.02751716023600895,9.793109639843554e-07,0.0013257379044686356,1.3067631970961829e-06,0.0005558629910624048,0.005553344421647331,548.0620876584826,3.802679873323852,0.6925073431817755,1.1793040722866397,11900.001681162312,1.0409943522844645,0.24971062031375899
4702.040816326531,2.42714818803729e-07,1.5437397977858356,9.372959229506117e-09,6.7783306292505405e-06,3.366839715496799e-05,3.7045387342860454e-13,1.8117204487497965e-05,0.0005318827955125016,0.027517047374342896,1.0698301445912919e-06,0.0013221972390155248,1.354193232799811e-06,0.0006292415504329348,0.006286991218748904,590.1519030984691,3.9493426152517417,0.7193200367662117,1.2705401795878386,12359.40843177378,1.0390441180905865,0.27039214457451
4714.8663634573895,2.427192893272085e-07,1.5376092936853527,9.372429112982096e-09,6.800868897697607e-06,3.378106618875705e-05,3.7186299067821507e-13,1.8116216869406406e-05,0.0005318837831305932,0.02751704225594275,1.0739609266467306e-06,0.0013220429311031812,1.356156959505408e-06,0.0006325003046503166,0.00631957230986501,591.9354511695018,3.9554372775431643,0.7204346738753904,1.2745192887425245,12378.501772335027,1.0389668217013166,0.27129352932559603
4995.91836734694,2.428215760026968e-07,1.40929479816129,9.360723612715731e-09,7.294121531104004e-06,3.624681897945264e-05,4.040756628228527e-13,1.8094410344450425e-05,0.0005319055896555492,0.027516925939198057,1.168471146387373e-06,0.0013186660296636602,1.3970981087071256e-06,0.0007050116985223387,0.007044536158458233,629.8863879171467,4.082954256883612,0.7437645821524927,1.361658656109672,12778.037932074993,1.0374151236753966,0.29102029478549807
5289.795918367347,2.429378764420037e-07,1.2867121704191127,9.348369446459887e-09,7.808568272339916e-06,3.881847249326545e-05,4.4063583814078573e-13,1.8071398200994975e-05,0.0005319286017990045,0.027516795495263088,1.2759029379105243e-06,0.0013151442511585097,1.4358999373935e-06,0.000782928676157127,0.007823530148391987,667.2493251920852,4.204679934856392,0.7660523326510703,1.4526578324444346,13159.53509598824,1.0360463273670553,0.3115943677647739
5583.673469387755,2.4306454068227515e-07,1.174933018949469,9.335960385440439e-09,8.321664326597802e-06,4.138332100050601e-05,4.803743922996341e-13,1.8048287390174972e-05,0.0005319517126098246,0.02751665543590315,1.3928514870247926e-06,0.0013116318783129867,1.470977852325414e-06,0.0008627713054233577,0.008621759787370098,702.2645701060374,4.315580978979878,0.7863758147364602,1.5435369514165462,13507.21983628311,1.0348911196903685,0.33211407588469855
5689.866029018293,2.431130294708381e-07,1.1370095307355972,9.33146989286339e-09,8.50673884954711e-06,4.2308451803422225e-05,4.955649620651706e-13,1.803992523975468e-05,0.0005319600747602448,0.027516602323771587,1.4376014681651145e-06,0.0013103649920680827,1.4828038284350244e-06,0.000892056678411746,0.008914536989032254,714.349517963632,4.353182392793124,0.7932709944117097,1.5763464951519504,13625.132719084779,1.0345189687237815,0.33951547449404507
5877.551020408164,2.4320245589190755e-07,1.0729935220429045,9.32352960730581e-09,8.833408384797332e-06,4.394135356560357e-05,5.235488067735947e-13,1.802514036331471e-05,0.0005319748596366848,0.027516505040159445,1.520100203860636e-06,0.0013081288860072747,1.502671174634321e-06,0.0009443393239300801,0.009437220699885717,734.9857774069014,4.416623415262099,0.8049102687194719,1.6342956658467604,13824.113706757991,1.033913457599046,0.35257933807962316
6171.4285714285725,2.4335258053579694e-07,0.9800165192353032,9.31109457901871e-09,9.343801849719625e-06,4.649257246400927e-05,5.704348125550466e-13,1.8001990274895596e-05,0.000531998009725104,0.027516343499162727,1.658491112153551e-06,0.0013046352491886434,1.5312885981587507e-06,0.0010274511817255543,0.010268095496275614,765.4880101092411,4.508686402798089,0.821815178320854,1.7249339433354574,14112.966339168355,1.0330847417344315,0.3729901794846326
6465.30612244898,2.435159492901818e-07,0.8952038293408643,9.298664248256006e-09,9.852847619377513e-06,4.9036987075872505e-05,6.213272721266096e-13,1.797885439998793e-05,0.0005320211456000117,0.027516169926567944,1.808927832039436e-06,0.0013011509428712687,1.557109350191554e-06,0.0011119422029315926,0.011112735380048838,793.8613500292506,4.592569935966796,0.8372356673925702,1.815451936594748,14376.279583217412,1.0323820502048577,0.39334668261968253
6759.183673469388,2.4369367800471277e-07,0.8178293741633009,9.286243016566258e-09,1.036054941558531e-05,5.157461050566279e-05,6.765405423080613e-13,1.795574155781607e-05,0.0005320442584421836,0.027515983365045512,1.9723765123163434e-06,0.0012976759421360628,1.5803865293161695e-06,0.001197663004566782,0.011969644326741045,820.2060115359877,4.669001738118852,0.8513037501521271,1.9058496454179545,14616.329114272163,1.031787130007867,0.4136489603815113
6866.488450042998,2.437623852636057e-07,0.7912993618617971,9.28171036475627e-09,1.0545594606105762e-05,5.249949418875295e-05,6.978428903178256e-13,1.7947309061314345e-05,0.0005320526909386854,0.02751591180814202,2.0355009193058944e-06,0.0012964094144759955,1.5882977382072647e-06,0.0012292420550317578,0.012285318008936282,829.3404720026435,4.695184489776486,0.8561273887524006,1.9388270150485591,14698.594403845835,1.0315936991594021,0.4210485286140918
7053.061224489797,2.4388696929762304e-07,0.747232369527117,9.273833183035755e-09,1.0866911372708457e-05,5.4105457499880026e-05,7.364098740724868e-13,1.7932656679858552e-05,0.0005320673433201412,0.027515782787168725,2.1498695111337317e-06,0.001294210222130487,1.6013499581648756e-06,0.0012844779780293877,0.012837463888427459,844.6281263256332,4.738644087256458,0.8641395691768878,1.9961271641426592,14835.185817555397,1.0312849389561558,0.4338971394246041
7346.938775510205,2.440971181556383e-07,0.6828114811237078,9.261435893117221e-09,1.137193788070999e-05,5.662954363643737e-05,8.012917367641999e-13,1.790960258165418e-05,0.0005320903974183456,0.02751556709483806,2.342507743593734e-06,0.001290753758068378,1.6202083738700758e-06,0.0013722640204717443,0.013714960497261137,867.2367134321712,4.802099674150175,0.8758524579775077,2.0862845656734716,15034.734146122293,1.0308630356448956,0.4540913537154195
7640.816326530613,2.4432551760107984e-07,0.6240196073911983,9.249051598637531e-09,1.1875633511112315e-05,5.9146884928567516e-05,8.715642473567517e-13,1.7886580823318824e-05,0.0005321134191766811,0.027515335118839718,2.5514619835992876e-06,0.0012873065252297761,1.6371513718024537e-06,0.0014609094148161246,0.014601014255401857,888.1414172166329,4.859916831787201,0.8865418895652367,2.1763215812435193,15216.688508833278,1.0305112325987442,0.47423174140308516
7934.693877551021,2.445736652410801e-07,0.5703584072722742,9.236680434588957e-09,1.2378002957636395e-05,6.16574974983867e-05,9.476277982587541e-13,1.7863592415091326e-05,0.0005321364075849085,0.02751508561803519,2.7779743798997885e-06,0.001283868498960731,1.6523513786218114e-06,0.0015503126595301894,0.015494607221069016,907.4504582048727,4.912595020495737,0.896298471405041,2.2662384233060298,15382.610443115198,1.0302206362592718,0.49431844225327587
8228.57142857143,2.448431696171878e-07,0.5213739339562359,9.22432238341071e-09,1.287905101276463e-05,6.41613974312896e-05,1.0299067147912363e-12,1.784063812571719e-05,0.0005321593618742825,0.027514817273013498,3.023365112219375e-06,0.001280439654673127,1.66596529744083e-06,0.0016403815403441043,0.016394814114456625,925.2693374954554,4.960589204423656,0.9052047392806845,2.3560358633831058,15533.922328197581,1.0299834354238122,0.514351596527131
8286.427728546843,2.4489889043889555e-07,0.5122449365913744,9.221890961895455e-09,1.2977538151581718e-05,6.465355608084414e-05,1.0468755158909877e-12,1.783612313799825e-05,0.0005321638768620015,0.027514762104350235,3.0740187877633166e-06,0.0012797656904502657,1.668471161653995e-06,0.00165818465599829,0.016572745110350534,928.6106870105684,4.969522465171106,0.9068645569833865,2.3737004687938925,15562.103903291723,1.0299424455735822,0.5182892698316687
8522.448979591838,2.451357560715862e-07,0.4766530957592407,9.211977294601698e-09,1.3378782568586647e-05,6.665860075443959e-05,1.1188468990745144e-12,1.78177185190523e-05,0.0005321822814809474,0.027514528692838467,3.2890256805839858e-06,0.0012770199678445227,1.6781355556418375e-06,0.001731032382969664,0.017300794834814726,941.7001347291969,5.004313398887409,0.9133358007710473,2.445714407475169,15671.918501024184,1.0297931649996142,0.5343313448492268
8816.326530612245,2.4545327270982926e-07,0.4358200513979267,9.199644922295261e-09,1.3877202615504286e-05,6.914912340472388e-05,1.2149159117185907e-12,1.7794834013697784e-05,0.000532205165986302,0.027514218413130582,3.576420883116704e-06,0.0012736094140179787,1.6889919754919284e-06,0.0018221892925245813,0.018211786844746652,956.8408686481698,5.044144283472815,0.9207599906549224,2.5352739392179524,15797.776573786796,1.0296445564132106,0.5542578279914978
9110.204081632653,2.45797697671497e-07,0.39853248258315804,9.187324988103661e-09,1.4374316233107597e-05,7.163298115187739e-05,1.3186095625774514e-12,1.7771985038842584e-05,0.0005322280149611571,0.02751388488663622,3.8870984026235335e-06,0.0012702079688018712,1.6986516984303586e-06,0.0019137833645459558,0.019127097267603255,970.7848418582762,5.080424938132984,0.927539548621244,2.6247143641838493,15912.569130785794,1.029532984371456,0.5741311863073958
9404.081632653062,2.461711473181751e-07,0.36447842051243384,9.17501724645473e-09,1.4870128590665802e-05,7.411018956579708e-05,1.4304497101684705e-12,1.7749172091148446e-05,0.0005322508279088513,0.027513526467191803,4.22270489935525e-06,0.001266815607869714,1.707223550319443e-06,0.0020057520203303233,0.02004609622787172,983.6203741973005,5.113468024015803,0.9337311962704665,2.714036024508136,16017.273693924171,1.0294542920821133,0.5939515595257386
9697.95918367347,2.46575881177702e-07,0.33337369721745524,9.162721406086396e-09,1.536464495593889e-05,7.6580764041877e-05,1.5509636460502976e-12,1.7726395670734352e-05,0.0005322736043292654,0.02751314148156751,4.584914103231497e-06,0.0012634323069599907,1.714802487901362e-06,0.0020980384666066587,0.02096821143932893,995.430692982935,5.14355833807411,0.9393866005059173,2.8032392965851716,16112.780681797009,1.029404800227819,0.6137190869849839
9991.83673469388,2.470143069589508e-07,0.3049595508036169,9.150437175181048e-09,1.585787070081374e-05,7.904471981121448e-05,1.6807155387127625e-12,1.7703656250301073e-05,0.0005322963437496987,0.027512728165163584,4.975491086723505e-06,0.0012600580418759822,1.7214797420352416e-06,0.002190591199836894,0.021892923242279306,1006.2940449319303,5.170955213274513,0.9445528089447969,2.8923242237240125,16199.900961917794,1.0293814021320062,0.6334339077461878
10000.0,2.4702699076511226e-07,0.30420635019850223,9.150096108960518e-09,1.5871553045331262e-05,7.911306869254595e-05,1.6844572559775913e-12,1.770302513269781e-05,0.0005322969748673019,0.02751271626174907,4.986763383633042e-06,0.0012599644410409454,1.721653127789378e-06,0.0021931654488395224,0.021918642085916703,1006.5830052194348,5.171680120613602,0.9446897545093633,2.894797116535992,16202.208541283984,1.0293810972032686,0.6339807906225028
10285.714285714286,2.47488990052575e-07,0.27900017204905564,9.138164221776891e-09,1.6349811301684e-05,8.150207190327837e-05,1.820290457792212e-12,1.7680954340210898e-05,0.0005323190456597888,0.02751228464074087,5.396313599351987e-06,0.001256692788485592,1.7273346467114432e-06,0.0022833634899192207,0.022819759424345384,1016.2836539743838,5.195894977702022,0.9492726959910808,2.981290972736105,16279.373556696637,1.0293813141055776,0.6530961603574302
10579.591836734695,2.480026601093055e-07,0.25528065467661615,9.125902235882937e-09,1.6840472344174924e-05,8.395283514544908e-05,1.970287145715305e-12,1.7658290478380982e-05,0.0005323417095216187,0.027511809006865985,5.8492836124099965e-06,0.0012533365227211718,1.7324413873484128e-06,0.0023763129511829985,0.023748290921641754,1025.4678497296673,5.218593009009158,0.9535853355133426,3.070139824710553,16351.872021079434,1.029402038970369,0.6727059828915724
10873.469387755104,2.485582146340269e-07,0.23360517219806404,9.113650882969188e-09,1.7329859526754732e-05,8.639702417286287e-05,2.1313200613101915e-12,1.7635665203683582e-05,0.0005323643347963162,0.02751129929656576,6.336368637930113e-06,0.001249989220579353,1.7368666171442586e-06,0.0024694011619781184,0.02467812801133979,1033.9102608603623,5.239245561761986,0.9575263323276247,3.1588709792527685,16418.01018539171,1.029441369383822,0.6922635130440528
11167.34693877551,2.4915872554623336e-07,0.21379524377958306,9.101409816645911e-09,1.7817978662745064e-05,8.883465341678107e-05,2.3040268297898596e-12,1.7613079070864418e-05,0.0005323869209291354,0.02751075346184714,6.859617223739556e-06,0.0012466508581208719,1.7406712823361577e-06,0.0025625933025790713,0.025608916681771746,1041.670004828281,5.258031505564769,0.9611281374946212,3.2474846189968836,16478.34760219931,1.0294973322967504,0.711768888079467
11461.224489795919,2.498074462833677e-07,0.19568816596821217,9.089178690998502e-09,1.83048356835083e-05,9.126573709728291e-05,2.4890552377862574e-12,1.7590532655204916e-05,0.000532409467344795,0.027510169410135066,7.42112252016125e-06,0.0012433214114703998,1.7439108545866986e-06,0.0026558578289691973,0.02654033536178785,1048.801901310049,5.2751138969301605,0.9644203334603251,3.3359809689166706,16533.394441775305,1.0295681499756029,0.7312222448158454
11755.102040816328,2.5050781569715407e-07,0.17913560839372386,9.076957154089051e-09,1.8790436640471106e-05,9.369028922701488e-05,2.6870628433189257e-12,1.75680265393368e-05,0.0005324319734606632,0.027509545012275267,8.023014264088426e-06,0.0012400008568163724,1.746635838524539e-06,0.0027491661803769416,0.02747209199373992,1055.3567044267543,5.290641386796303,0.9674298893829594,3.424360263413588,16583.61588998408,1.029652221040349,0.7506237196734472
12048.979591836736,2.512634627761078e-07,0.16400233640971873,9.064744844667095e-09,1.9274787706328267e-05,9.610832360851341e-05,2.8987201852186578e-12,1.754556131293856e-05,0.0005324544386870613,0.02750887808402537,8.66747728758232e-06,0.0012366891704108194,1.7488922264950288e-06,0.0028424925136200773,0.028403921373360022,1061.3813383756308,5.304749500811057,0.9701813933800512,3.512622697097119,16629.436163685754,1.0297481020617707,0.7699734486768407
12342.857142857145,2.5207821120472584e-07,0.15016502815433314,9.052541401832296e-09,1.9757895175955827e-05,9.851985383153772e-05,3.124701201316489e-12,1.7523137572892123e-05,0.0005324768624271079,0.02750816641937966,9.35671819325376e-06,0.0012333863285691944,1.7507219112559194e-06,0.0029358134573022185,0.029335582689279025,1066.919130363946,5.317561824977158,0.972697267608303,3.600768494191707,16671.242198303196,1.029854482864898,0.7892715674554036
12636.734693877552,2.5295608231810427e-07,0.13751121412689268,9.040346467916015e-09,2.023976546623284e-05,0.00010092489327450581,3.365677490034236e-12,1.7500755917903378e-05,0.0005324992440820965,0.02750740780063863,1.0092955279302574e-05,0.0012300923076702054,1.752163055209645e-06,0.0030291078915469275,0.030266857321512377,1072.0100419339242,5.3291910684969785,0.9749979610678376,3.688797900153059,16709.386965103397,1.0299701718824896,0.8085182112638638
12930.61224489796,2.5390129823465556e-07,0.12593831464932023,9.028159677904276e-09,2.0720405115561182e-05,0.00010332345510527839,3.622326761182939e-12,1.7478416944548068e-05,0.0005325215830554519,0.02750659998962014,1.0878427324439737e-05,0.001226807084155646,1.7532504249257072e-06,0.0031223567482242627,0.031197546844987167,1076.6908950689544,5.33974002850703,0.9771021246092144,3.7767111504210162,16744.192492831076,1.0300940844858018,0.8277135149976458
13224.489795918369,2.5491828447764567e-07,0.11535275927488411,9.01598066865017e-09,2.1199820782701443e-05,0.00010571555228182455,3.895322172148777e-12,1.745612124476427e-05,0.0005325438787552358,0.027505740756478225,1.1715364766560475e-05,0.0012235306345302276,1.754015694845519e-06,0.0032155428282028796,0.03212747120497147,1080.9955895004796,5.349302472676234,0.97902677104093,3.8645084659949696,16775.952609447235,1.0302252317123062,0.8468576132030116
13518.367346938776,2.5601167078788103e-07,0.10566917340678075,9.003809095637561e-09,2.1678019244049064e-05,0.00010810119755593298,4.1853131686382705e-12,1.7433869400574913e-05,0.0005325661305994251,0.027504827875014657,1.2605994385945266e-05,0.0012202629353614087,1.7544877377832105e-06,0.00330865063238181,0.033056467034298265,1084.9553130474503,5.357963954438789,0.9807874230169489,3.952190163200217,16804.93549302294,1.0303627069294927,0.8659506400971015
13812.244897959185,2.5718629055264795e-07,0.0968096610426627,8.991644601026428e-09,2.2155007389889533e-05,0.00011048040347831199,4.492953819627705e-12,1.7411661978541725e-05,0.0005325883380214582,0.027503859178984628,1.3552482993950863e-05,0.001217003963279229,1.7546928594614563e-06,0.003401666212507221,0.03398438617156465,1088.598737209899,5.365802531880393,0.9823982434467886,4.039756577758396,16831.385884582774,1.0305056809610562,0.8849927295893315
14106.122448979593,2.5844718283400705e-07,0.08870316048740406,8.979486844224914e-09,2.2630792221616675e-05,0.00011285318239931672,4.818872405998089e-12,1.7389499529287078e-05,0.0005326105004707129,0.027502832499076646,1.4557000452679996e-05,0.001213753694976147,1.7546550304636968e-06,0.0034945770375873404,0.034911094330510255,1091.9521995902603,5.372889413489456,0.9838721526386537,4.12720785134021,16855.527144824333,1.030653394389013,0.9039840152839421
14400.0,2.597995892256216e-07,0.08128480738618438,8.967335495670877e-09,2.310538084572042e-05,0.00011521954647782634,5.163673409747263e-12,1.7367382579172682e-05,0.0005326326174208271,0.027501745754119872,1.562162845933617e-05,0.001210512107206866,1.7543961092475152e-06,0.0035873718610212263,0.03583646978765387,1095.0398892906396,5.379289596569019,0.9852209441116028,4.214544243148004,16877.563193010996,1.0308051497801909,0.9229246305112682
