time (s),D,M,Pn,PnD,PnDPn,R,CuI,CuII,PnX,RX,M1_Pn,M1_PnD,M1_PnDPn,M2_total,M1_PnX,conversion,ln([M]0/[M]),Mn,Mw/Mn,Tmol% (%)
14326.53061,3.59E-05,1.794077281,2.85E-08,0.004652625,0.002323174,-1.56E-26,0.009465062,0.014034938,0.014165062,1.02E-19,4.69E-06,0.284486368,0.28447036,472.1463618,2.336961297,0.61828143,0.963071669,13762.00276,1.18203895,39.72301814
14693.87755,3.59E-05,1.770020141,2.81E-08,0.004679046,0.002336385,1.94E-26,0.009412221,0.014087779,0.014112221,1.09E-19,4.68E-06,0.288867788,0.28885178,480.8759396,2.352255609,0.62339997,0.976571583,13884.60979,1.183465426,39.94787554
15061.22449,3.59E-05,1.746588675,2.77E-08,0.004704791,0.002349257,9.10E-27,0.00936073,0.01413927,0.01406073,1.39E-19,4.67E-06,0.293180582,0.293164575,489.4720807,2.3670615,0.628385388,0.989897952,14004.1796,1.184860327,40.16698847
15428.57143,3.59E-05,1.723756047,2.74E-08,0.004729894,0.002361809,-1.36E-26,0.009310525,0.014189475,0.014010525,1.09E-19,4.65E-06,0.297426976,0.297410968,497.9380005,2.381401354,0.633243394,1.003056851,14120.83891,1.18622504,40.38062912
15795.91837,3.59E-05,1.701496958,2.71E-08,0.004754384,0.002374054,6.09E-26,0.009261546,0.014238454,0.013961546,-1.64E-19,4.64E-06,0.301609088,0.30159308,506.2768104,2.395296233,0.637979371,1.016054081,14234.70741,1.187560756,40.58905255
16163.26531,3.59E-05,1.679787501,2.67E-08,0.004778289,0.002386006,4.41E-26,0.009213736,0.014286264,0.013913736,-2.95E-19,4.63E-06,0.305728939,0.305712931,514.4915238,2.408766001,0.642598404,1.028895211,14345.89842,1.188868481,40.79249858
16530.61224,3.59E-05,1.658605576,2.64E-08,0.004801635,0.002397679,-6.50E-26,0.009167045,0.014332955,0.013867045,-2.12E-19,4.61E-06,0.309788429,0.309772421,522.5850455,2.421828959,0.647105197,1.041585274,14454.51661,1.190149451,40.99118633
16897.95918,3.59E-05,1.637930009,2.61E-08,0.004824446,0.002409085,-7.44E-26,0.009121422,0.014378578,0.013821422,-1.51E-19,4.60E-06,0.313789388,0.31377338,530.5601981,2.434502623,0.651504253,1.054129254,14560.66258,1.191404556,41.18532524
17265.30612,3.59E-05,1.61774117,2.58E-08,0.004846745,0.002420234,6.42E-28,0.009076824,0.014423176,0.013776824,-7.68E-20,4.59E-06,0.317733537,0.317717529,538.4197027,2.446803176,0.655799751,1.066531672,14664.42951,1.192634881,41.37510745
17632.65306,3.59E-05,1.598020268,2.55E-08,0.004868554,0.002431139,2.07E-26,0.009033206,0.014466794,0.013733206,6.24E-20,4.57E-06,0.321622537,0.32160653,546.1662021,2.458746091,0.659995688,1.078796978,14765.90686,1.193841254,41.5607164
18000,3.59E-05,1.578749711,2.53E-08,0.004889893,0.002441808,1.79E-26,0.008990529,0.014509471,0.013690529,1.59E-19,4.56E-06,0.325457961,0.325441954,553.8022509,2.470345814,0.664095806,1.090929297,14865.17836,1.195024578,41.74232237
