M + R -> Pn; 27254
M + Pn -> Pn; 27254
2 R -> 2 D; 2.5e+09
Pn + R -> D + PnD; 1e+08
2 Pn -> 2 PnD; 1e+07
2 Pn -> PnDPn; 1e+08
TI -> 2 R; 9.7e-06
The initiation efficiency of the thermal initiator is 0.8.
D:,dy_0/dt = 100000000.0*y_2*y_5 + 5000000000.0*y_5**2
M:,dy_1/dt = -27254*y_1*y_2 - 27254*y_1*y_5
Pn:,dy_2/dt = 27254*y_1*y_5 - 220000000.0*y_2**2 - 100000000.0*y_2*y_5
PnD:,dy_3/dt = 20000000.0*y_2**2 + 100000000.0*y_2*y_5
PnDPn:,dy_4/dt = 100000000.0*y_2**2
R:,dy_5/dt = -27254*y_1*y_5 - 100000000.0*y_2*y_5 - 5000000000.0*y_5**2 + 1.552e-5*y_6
TI:,dy_6/dt = -9.7e-6*y_6
M1_Pn:,dy_7/dt = 27254*y_1*y_2 + 27254*y_1*y_5 - 220000000.0*y_2*y_7 - 100000000.0*y_5*y_7
M1_PnD:,dy_8/dt = 20000000.0*y_2*y_7 + 100000000.0*y_5*y_7
M1_PnDPn:,dy_9/dt = 200000000.0*y_2*y_7
M2_total:,dy_10/dt = 27254*y_1*y_2 + 27254*y_1*y_5 + 54508*y_1*y_7 + 200000000.0*y_7**2
Tmol% does not apply to conventional radical polymerization.
time (s),D,M,Pn,PnD,PnDPn,R,TI,M1_Pn,M1_PnD,M1_PnDPn,M2_total,conversion,ln([M]0/[M]),Mn,Mw/Mn,Tmol% (%)
0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.00138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1.0,9.69050037695174e-14,5.498984556489137,9.613042462183099e-09,1.073198356834331e-09,5.365507747380732e-09,1.4290619325362897e-13,0.0013799866140649234,0.0005278084202015002,4.433383516085073e-05,0.0004433012554961619,97.39959841233805,0.00018462609288424662,0.00018464313837946285,5446106.477971225,1.5162400970255119,100.0
1.2067926406393286,1.2558820994444357e-13,5.49868398161948,9.762502848367457e-09,1.4622667387471077e-09,7.310706346498187e-09,1.4291370396596726e-13,0.0013799838459682627,0.0005825360613027283,6.668507994859274e-05,0.0006667972392642301,144.77744488824248,0.00023927606918551123,0.00023930470027145085,6112388.092152489,1.549461321161677,100.0
1.4563484775012439,1.6057694789809225e-13,5.498317371150971,9.831253497459988e-09,1.941937833448202e-09,9.70888700374731e-09,1.4292288040727376e-13,0.0013799805054569778,0.0006235873537908844,9.628332989974152e-05,0.0009627581653335061,208.2871721373885,0.000305932518005198,0.00030597932490475377,6743179.843040743,1.5803823042756815,100.0
1.7575106248547918,2.0299322294194772e-13,5.497872998228815,9.85702404715996e-09,2.5259997194273025e-09,1.2628984506075167e-08,1.4293401225500865e-13,0.0013799764741633104,0.0006511561237354026,0.00013417711640949335,0.0013416685310352105,290.5348327506524,0.00038672759476086264,0.000386802393162254,7321026.783820223,1.6062423369946777,100.0
2.120950887920191,2.542627428799106e-13,5.497335968124597,9.864604112123029e-09,3.232977240700461e-09,1.6163615950487068e-08,1.4294747059871238e-13,0.0013799716092434617,0.0006674646923335281,0.00018151855662865753,0.0018150486264353126,394.1571549265168,0.00048436943189145154,0.00048448677665831574,7837905.666542735,1.6251096650284151,100.0
2.5595479226995357,3.161653731964763e-13,5.496687697080921,9.866271760204957e-09,4.0868292065967205e-09,2.043256649089933e-08,1.4296372111216427e-13,0.001379965738316828,0.0006757621354199873,0.00023970180679147056,0.0023968389768622826,522.150441469361,0.000602236894378065,0.0006024183118576734,8292878.381794458,1.6364887106842025,100.0
3.088843596477481,3.90884039776326e-13,5.495905410956528,9.866515491937343e-09,5.117407447476943e-09,2.5585084372456554e-08,1.429833362809677e-13,0.0013799586533590315,0.0006792624469041465,0.00031050518037236546,0.003104821416191391,678.2801039851015,0.0007444707351767347,0.0007447479911290662,8688976.982913814,1.6412805356616322,100.0
3.72759372031494,4.810683561524399e-13,5.4949614945402345,9.866513970649622e-09,6.361121528374824e-09,3.180320418188707e-08,1.430070115300835e-13,0.00137995010333254,0.0006803978368409474,0.0003962181925226889,0.003961889430396539,867.4494331019885,0.0009160919017755408,0.0009165117704069104,9030967.143462144,1.6411976242618784,100.0
4.498432668969445,5.899217607841111e-13,5.49382260177647,9.866479157389191e-09,7.862019281942317e-09,3.930714907689091e-08,1.430355877979891e-13,0.0013799397852940322,0.0006805958025940033,0.0004997427220996189,0.004997059698830569,1095.9596560974794,0.0011231633133690557,0.0011237945339701949,9324207.512721231,1.6380597764185985,100.0
5.428675439323859,7.213136995264131e-13,5.4924485142637485,9.866434749013631e-09,9.673276943894113e-09,4.8362780902871024e-08,1.4307008088610703e-13,0.0013799273336638248,0.0006804935806296882,0.000624677294722438,0.006246314860892468,1371.687816819063,0.001372997406591187,0.0013739408311756512,9574131.702409828,1.6333384482550235,100.0
6.551285568595508,8.799179576635775e-13,5.4907907414352985,9.866381025865332e-09,1.1859067645199146e-08,5.929094196274171e-08,1.4311171775237024e-13,0.001379912307277735,0.0006802976501257276,0.0007754116633425573,0.007753549251226339,1704.2700194013828,0.0016744106481275363,0.001675814040425624,9785983.597056482,1.6280283446949109,100.0
7.906043210907698,1.071380767194868e-12,5.4887908316458285,9.866316176788242e-09,1.4496832136712413e-08,7.24788078001726e-08,1.4316198063829857e-13,0.0013798941737634663,0.0006800508526114289,0.0009572560709367435,0.009571861430616764,2105.3632409526535,0.002038030609849367,0.0020401102202528736,9964661.41677178,1.6227208081012992,100.0
